INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_TYPE,ANC_TYPE,XML_DATA_ITEM,MARKET_RUN_ID,MW,ANC_REGION,OPR_INTERVAL,GROUP,OPR_TM,,,,,,
2019-07-22T23:30:00-00:00,2019-07-22T23:45:00-00:00,7/22/2019,17,interval,RD,RD_CLR_PRC,RTM,3.47,AS_CAISO_EXP,3,22,67,,,,,,
2019-07-22T23:45:00-00:00,2019-07-23T00:00:00-00:00,7/22/2019,17,interval,RD,RD_CLR_PRC,RTM,3.47,AS_CAISO_EXP,4,22,68,,,,,,
2019-07-23T00:00:00-00:00,2019-07-23T00:15:00-00:00,7/22/2019,18,interval,RD,RD_CLR_PRC,RTM,4.97,AS_CAISO_EXP,1,22,69,,,,,,
2019-07-23T00:15:00-00:00,2019-07-23T00:30:00-00:00,7/22/2019,18,interval,RD,RD_CLR_PRC,RTM,4.97,AS_CAISO_EXP,2,22,70,,,,,,
2019-07-23T00:30:00-00:00,2019-07-23T00:45:00-00:00,7/22/2019,18,interval,RD,RD_CLR_PRC,RTM,4.97,AS_CAISO_EXP,3,22,71,,,,,,
2019-07-23T00:45:00-00:00,2019-07-23T01:00:00-00:00,7/22/2019,18,interval,RD,RD_CLR_PRC,RTM,4.97,AS_CAISO_EXP,4,22,72,,,,,,
2019-07-23T01:00:00-00:00,2019-07-23T01:15:00-00:00,7/22/2019,19,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,1,22,73,,,,,,
2019-07-23T01:15:00-00:00,2019-07-23T01:30:00-00:00,7/22/2019,19,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,22,74,,,,,,
2019-07-23T01:30:00-00:00,2019-07-23T01:45:00-00:00,7/22/2019,19,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,22,75,,,,,,
2019-07-23T01:45:00-00:00,2019-07-23T02:00:00-00:00,7/22/2019,19,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,22,76,,,,,,
2019-07-23T02:00:00-00:00,2019-07-23T02:15:00-00:00,7/22/2019,20,interval,RD,RD_CLR_PRC,RTM,8.34,AS_CAISO_EXP,1,22,77,,,,,,
2019-07-23T02:15:00-00:00,2019-07-23T02:30:00-00:00,7/22/2019,20,interval,RD,RD_CLR_PRC,RTM,8.34,AS_CAISO_EXP,2,22,78,,,,,,
2019-07-23T02:30:00-00:00,2019-07-23T02:45:00-00:00,7/22/2019,20,interval,RD,RD_CLR_PRC,RTM,8.34,AS_CAISO_EXP,3,22,79,,,,,,
2019-07-23T02:45:00-00:00,2019-07-23T03:00:00-00:00,7/22/2019,20,interval,RD,RD_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,22,80,,,,,,
2019-07-23T03:00:00-00:00,2019-07-23T03:15:00-00:00,7/22/2019,21,interval,RD,RD_CLR_PRC,RTM,7.68,AS_CAISO_EXP,1,22,81,,,,,,
2019-07-23T03:15:00-00:00,2019-07-23T03:30:00-00:00,7/22/2019,21,interval,RD,RD_CLR_PRC,RTM,7.68,AS_CAISO_EXP,2,22,82,,,,,,
2019-07-23T03:30:00-00:00,2019-07-23T03:45:00-00:00,7/22/2019,21,interval,RD,RD_CLR_PRC,RTM,7.68,AS_CAISO_EXP,3,22,83,,,,,,
2019-07-23T03:45:00-00:00,2019-07-23T04:00:00-00:00,7/22/2019,21,interval,RD,RD_CLR_PRC,RTM,7.68,AS_CAISO_EXP,4,22,84,,,,,,
2019-07-23T04:00:00-00:00,2019-07-23T04:15:00-00:00,7/22/2019,22,interval,RD,RD_CLR_PRC,RTM,3.66,AS_CAISO_EXP,1,22,85,,,,,,
2019-07-23T04:15:00-00:00,2019-07-23T04:30:00-00:00,7/22/2019,22,interval,RD,RD_CLR_PRC,RTM,8.51,AS_CAISO_EXP,2,22,86,,,,,,
2019-07-23T04:30:00-00:00,2019-07-23T04:45:00-00:00,7/22/2019,22,interval,RD,RD_CLR_PRC,RTM,8.51,AS_CAISO_EXP,3,22,87,,,,,,
2019-07-23T04:45:00-00:00,2019-07-23T05:00:00-00:00,7/22/2019,22,interval,RD,RD_CLR_PRC,RTM,7.11184,AS_CAISO_EXP,4,22,88,,,,,,
2019-07-23T05:00:00-00:00,2019-07-23T05:15:00-00:00,7/22/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,22,89,,,,,,
2019-07-23T05:15:00-00:00,2019-07-23T05:30:00-00:00,7/22/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,22,90,,,,,,
2019-07-23T05:30:00-00:00,2019-07-23T05:45:00-00:00,7/22/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,22,91,,,,,,
2019-07-23T05:45:00-00:00,2019-07-23T06:00:00-00:00,7/22/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,22,92,,,,,,
2019-07-23T06:00:00-00:00,2019-07-23T06:15:00-00:00,7/22/2019,24,interval,RD,RD_CLR_PRC,RTM,3.81,AS_CAISO_EXP,1,22,93,,,,,,
2019-07-23T06:15:00-00:00,2019-07-23T06:30:00-00:00,7/22/2019,24,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,22,94,,,,,,
2019-07-23T06:30:00-00:00,2019-07-23T06:45:00-00:00,7/22/2019,24,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,22,95,,,,,,
2019-07-23T06:45:00-00:00,2019-07-23T07:00:00-00:00,7/22/2019,24,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,22,96,,,,,,
2019-07-23T07:00:00-00:00,2019-07-23T07:15:00-00:00,7/23/2019,1,interval,RD,RD_CLR_PRC,RTM,288.95903,AS_CAISO_EXP,1,23,1,,,,,,
2019-07-23T07:15:00-00:00,2019-07-23T07:30:00-00:00,7/23/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,2,,,,,,
2019-07-23T07:30:00-00:00,2019-07-23T07:45:00-00:00,7/23/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,3,,,,,,
2019-07-23T07:45:00-00:00,2019-07-23T08:00:00-00:00,7/23/2019,1,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,4,,,,,,
2019-07-23T08:00:00-00:00,2019-07-23T08:15:00-00:00,7/23/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,5,,,,,,
2019-07-23T08:15:00-00:00,2019-07-23T08:30:00-00:00,7/23/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,6,,,,,,
2019-07-23T08:30:00-00:00,2019-07-23T08:45:00-00:00,7/23/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,7,,,,,,
2019-07-23T08:45:00-00:00,2019-07-23T09:00:00-00:00,7/23/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,8,,,,,,
2019-07-23T09:00:00-00:00,2019-07-23T09:15:00-00:00,7/23/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,9,,,,,,
2019-07-23T09:15:00-00:00,2019-07-23T09:30:00-00:00,7/23/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,10,,,,,,
2019-07-23T09:30:00-00:00,2019-07-23T09:45:00-00:00,7/23/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,11,,,,,,
2019-07-23T09:45:00-00:00,2019-07-23T10:00:00-00:00,7/23/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,12,,,,,,
2019-07-23T10:00:00-00:00,2019-07-23T10:15:00-00:00,7/23/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,13,,,,,,
2019-07-23T10:15:00-00:00,2019-07-23T10:30:00-00:00,7/23/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,14,,,,,,
2019-07-23T10:30:00-00:00,2019-07-23T10:45:00-00:00,7/23/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,15,,,,,,
2019-07-23T10:45:00-00:00,2019-07-23T11:00:00-00:00,7/23/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,16,,,,,,
2019-07-23T11:00:00-00:00,2019-07-23T11:15:00-00:00,7/23/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,17,,,,,,
2019-07-23T11:15:00-00:00,2019-07-23T11:30:00-00:00,7/23/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,18,,,,,,
2019-07-23T11:30:00-00:00,2019-07-23T11:45:00-00:00,7/23/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,19,,,,,,
2019-07-23T11:45:00-00:00,2019-07-23T12:00:00-00:00,7/23/2019,5,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,20,,,,,,
2019-07-23T12:00:00-00:00,2019-07-23T12:15:00-00:00,7/23/2019,6,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,23,21,,,,,,
2019-07-23T12:15:00-00:00,2019-07-23T12:30:00-00:00,7/23/2019,6,interval,RD,RD_CLR_PRC,RTM,5.2808,AS_CAISO_EXP,2,23,22,,,,,,
2019-07-23T12:30:00-00:00,2019-07-23T12:45:00-00:00,7/23/2019,6,interval,RD,RD_CLR_PRC,RTM,7.0647,AS_CAISO_EXP,3,23,23,,,,,,
2019-07-23T12:45:00-00:00,2019-07-23T13:00:00-00:00,7/23/2019,6,interval,RD,RD_CLR_PRC,RTM,6.96263,AS_CAISO_EXP,4,23,24,,,,,,
2019-07-23T13:00:00-00:00,2019-07-23T13:15:00-00:00,7/23/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,23,25,,,,,,
2019-07-23T13:15:00-00:00,2019-07-23T13:30:00-00:00,7/23/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,23,26,,,,,,
2019-07-23T13:30:00-00:00,2019-07-23T13:45:00-00:00,7/23/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,23,27,,,,,,
2019-07-23T13:45:00-00:00,2019-07-23T14:00:00-00:00,7/23/2019,7,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,23,28,,,,,,
2019-07-23T14:00:00-00:00,2019-07-23T14:15:00-00:00,7/23/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,29,,,,,,
2019-07-23T14:15:00-00:00,2019-07-23T14:30:00-00:00,7/23/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,30,,,,,,
2019-07-23T14:30:00-00:00,2019-07-23T14:45:00-00:00,7/23/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,31,,,,,,
2019-07-23T14:45:00-00:00,2019-07-23T15:00:00-00:00,7/23/2019,8,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,32,,,,,,
2019-07-23T15:00:00-00:00,2019-07-23T15:15:00-00:00,7/23/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,23,33,,,,,,
2019-07-23T15:15:00-00:00,2019-07-23T15:30:00-00:00,7/23/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,23,34,,,,,,
2019-07-23T15:30:00-00:00,2019-07-23T15:45:00-00:00,7/23/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,23,35,,,,,,
2019-07-23T15:45:00-00:00,2019-07-23T16:00:00-00:00,7/23/2019,9,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,23,36,,,,,,
2019-07-23T16:00:00-00:00,2019-07-23T16:15:00-00:00,7/23/2019,10,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,1,23,37,,,,,,
2019-07-23T16:15:00-00:00,2019-07-23T16:30:00-00:00,7/23/2019,10,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,23,38,,,,,,
2019-07-23T16:30:00-00:00,2019-07-23T16:45:00-00:00,7/23/2019,10,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,23,39,,,,,,
2019-07-23T16:45:00-00:00,2019-07-23T17:00:00-00:00,7/23/2019,10,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,23,40,,,,,,
2019-07-23T17:00:00-00:00,2019-07-23T17:15:00-00:00,7/23/2019,11,interval,RD,RD_CLR_PRC,RTM,2.5,AS_CAISO_EXP,1,23,41,,,,,,
2019-07-23T17:15:00-00:00,2019-07-23T17:30:00-00:00,7/23/2019,11,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,23,42,,,,,,
2019-07-23T17:30:00-00:00,2019-07-23T17:45:00-00:00,7/23/2019,11,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,23,43,,,,,,
2019-07-23T17:45:00-00:00,2019-07-23T18:00:00-00:00,7/23/2019,11,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,44,,,,,,
2019-07-23T18:00:00-00:00,2019-07-23T18:15:00-00:00,7/23/2019,12,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,1,23,45,,,,,,
2019-07-23T18:15:00-00:00,2019-07-23T18:30:00-00:00,7/23/2019,12,interval,RD,RD_CLR_PRC,RTM,250,AS_CAISO_EXP,2,23,46,,,,,,
2019-07-23T18:30:00-00:00,2019-07-23T18:45:00-00:00,7/23/2019,12,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,3,23,47,,,,,,
2019-07-23T18:45:00-00:00,2019-07-23T19:00:00-00:00,7/23/2019,12,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,4,23,48,,,,,,
2019-07-23T19:00:00-00:00,2019-07-23T19:15:00-00:00,7/23/2019,13,interval,RD,RD_CLR_PRC,RTM,2.5,AS_CAISO_EXP,1,23,49,,,,,,
2019-07-23T19:15:00-00:00,2019-07-23T19:30:00-00:00,7/23/2019,13,interval,RD,RD_CLR_PRC,RTM,10,AS_CAISO_EXP,2,23,50,,,,,,
2019-07-23T19:30:00-00:00,2019-07-23T19:45:00-00:00,7/23/2019,13,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,51,,,,,,
2019-07-23T19:45:00-00:00,2019-07-23T20:00:00-00:00,7/23/2019,13,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,4,23,52,,,,,,
2019-07-23T20:00:00-00:00,2019-07-23T20:15:00-00:00,7/23/2019,14,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,23,53,,,,,,
2019-07-23T20:15:00-00:00,2019-07-23T20:30:00-00:00,7/23/2019,14,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,23,54,,,,,,
2019-07-23T20:30:00-00:00,2019-07-23T20:45:00-00:00,7/23/2019,14,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,55,,,,,,
2019-07-23T20:45:00-00:00,2019-07-23T21:00:00-00:00,7/23/2019,14,interval,RD,RD_CLR_PRC,RTM,7.11,AS_CAISO_EXP,4,23,56,,,,,,
2019-07-23T21:00:00-00:00,2019-07-23T21:15:00-00:00,7/23/2019,15,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,1,23,57,,,,,,
2019-07-23T21:15:00-00:00,2019-07-23T21:30:00-00:00,7/23/2019,15,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,2,23,58,,,,,,
2019-07-23T21:30:00-00:00,2019-07-23T21:45:00-00:00,7/23/2019,15,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,59,,,,,,
2019-07-23T21:45:00-00:00,2019-07-23T22:00:00-00:00,7/23/2019,15,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,60,,,,,,
2019-07-23T22:00:00-00:00,2019-07-23T22:15:00-00:00,7/23/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,61,,,,,,
2019-07-23T22:15:00-00:00,2019-07-23T22:30:00-00:00,7/23/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,62,,,,,,
2019-07-23T22:30:00-00:00,2019-07-23T22:45:00-00:00,7/23/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,63,,,,,,
2019-07-23T22:45:00-00:00,2019-07-23T23:00:00-00:00,7/23/2019,16,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,4,23,64,,,,,,
2019-07-23T23:00:00-00:00,2019-07-23T23:15:00-00:00,7/23/2019,17,interval,RD,RD_CLR_PRC,RTM,1.74,AS_CAISO_EXP,1,23,65,,,,,,
2019-07-23T23:15:00-00:00,2019-07-23T23:30:00-00:00,7/23/2019,17,interval,RD,RD_CLR_PRC,RTM,1.74,AS_CAISO_EXP,2,23,66,,,,,,
2019-07-23T23:30:00-00:00,2019-07-23T23:45:00-00:00,7/23/2019,17,interval,RD,RD_CLR_PRC,RTM,1.74,AS_CAISO_EXP,3,23,67,,,,,,
2019-07-23T23:45:00-00:00,2019-07-24T00:00:00-00:00,7/23/2019,17,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,68,,,,,,
2019-07-24T00:00:00-00:00,2019-07-24T00:15:00-00:00,7/23/2019,18,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,1,23,69,,,,,,
2019-07-24T00:15:00-00:00,2019-07-24T00:30:00-00:00,7/23/2019,18,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,2,23,70,,,,,,
2019-07-24T00:30:00-00:00,2019-07-24T00:45:00-00:00,7/23/2019,18,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,71,,,,,,
2019-07-24T00:45:00-00:00,2019-07-24T01:00:00-00:00,7/23/2019,18,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,72,,,,,,
2019-07-24T01:00:00-00:00,2019-07-24T01:15:00-00:00,7/23/2019,19,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,73,,,,,,
2019-07-24T01:15:00-00:00,2019-07-24T01:30:00-00:00,7/23/2019,19,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,2,23,74,,,,,,
2019-07-24T01:30:00-00:00,2019-07-24T01:45:00-00:00,7/23/2019,19,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,75,,,,,,
2019-07-24T01:45:00-00:00,2019-07-24T02:00:00-00:00,7/23/2019,19,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,76,,,,,,
2019-07-24T02:00:00-00:00,2019-07-24T02:15:00-00:00,7/23/2019,20,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,1,23,77,,,,,,
2019-07-24T02:15:00-00:00,2019-07-24T02:30:00-00:00,7/23/2019,20,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,2,23,78,,,,,,
2019-07-24T02:30:00-00:00,2019-07-24T02:45:00-00:00,7/23/2019,20,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,79,,,,,,
2019-07-24T02:45:00-00:00,2019-07-24T03:00:00-00:00,7/23/2019,20,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,80,,,,,,
2019-07-24T03:00:00-00:00,2019-07-24T03:15:00-00:00,7/23/2019,21,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,81,,,,,,
2019-07-24T03:15:00-00:00,2019-07-24T03:30:00-00:00,7/23/2019,21,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,2,23,82,,,,,,
2019-07-24T03:30:00-00:00,2019-07-24T03:45:00-00:00,7/23/2019,21,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,3,23,83,,,,,,
2019-07-24T03:45:00-00:00,2019-07-24T04:00:00-00:00,7/23/2019,21,interval,RD,RD_CLR_PRC,RTM,2.79,AS_CAISO_EXP,4,23,84,,,,,,
2019-07-24T04:00:00-00:00,2019-07-24T04:15:00-00:00,7/23/2019,22,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,85,,,,,,
2019-07-24T04:15:00-00:00,2019-07-24T04:30:00-00:00,7/23/2019,22,interval,RD,RD_CLR_PRC,RTM,1.48568,AS_CAISO_EXP,2,23,86,,,,,,
2019-07-24T04:30:00-00:00,2019-07-24T04:45:00-00:00,7/23/2019,22,interval,RD,RD_CLR_PRC,RTM,1.73091,AS_CAISO_EXP,3,23,87,,,,,,
2019-07-24T04:45:00-00:00,2019-07-24T05:00:00-00:00,7/23/2019,22,interval,RD,RD_CLR_PRC,RTM,1.73091,AS_CAISO_EXP,4,23,88,,,,,,
2019-07-24T05:00:00-00:00,2019-07-24T05:15:00-00:00,7/23/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,89,,,,,,
2019-07-24T05:15:00-00:00,2019-07-24T05:30:00-00:00,7/23/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,2,23,90,,,,,,
2019-07-24T05:30:00-00:00,2019-07-24T05:45:00-00:00,7/23/2019,23,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,91,,,,,,
2019-07-24T05:45:00-00:00,2019-07-24T06:00:00-00:00,7/23/2019,23,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,4,23,92,,,,,,
2019-07-24T06:00:00-00:00,2019-07-24T06:15:00-00:00,7/23/2019,24,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,23,93,,,,,,
2019-07-24T06:15:00-00:00,2019-07-24T06:30:00-00:00,7/23/2019,24,interval,RD,RD_CLR_PRC,RTM,3.81,AS_CAISO_EXP,2,23,94,,,,,,
2019-07-24T06:30:00-00:00,2019-07-24T06:45:00-00:00,7/23/2019,24,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,23,95,,,,,,
2019-07-24T06:45:00-00:00,2019-07-24T07:00:00-00:00,7/23/2019,24,interval,RD,RD_CLR_PRC,RTM,4.60665,AS_CAISO_EXP,4,23,96,,,,,,
2019-07-24T07:00:00-00:00,2019-07-24T07:15:00-00:00,7/24/2019,1,interval,RD,RD_CLR_PRC,RTM,117.51672,AS_CAISO_EXP,1,24,1,,,,,,
2019-07-24T07:15:00-00:00,2019-07-24T07:30:00-00:00,7/24/2019,1,interval,RD,RD_CLR_PRC,RTM,63.06,AS_CAISO_EXP,2,24,2,,,,,,
2019-07-24T07:30:00-00:00,2019-07-24T07:45:00-00:00,7/24/2019,1,interval,RD,RD_CLR_PRC,RTM,7.99,AS_CAISO_EXP,3,24,3,,,,,,
2019-07-24T07:45:00-00:00,2019-07-24T08:00:00-00:00,7/24/2019,1,interval,RD,RD_CLR_PRC,RTM,7.99,AS_CAISO_EXP,4,24,4,,,,,,
2019-07-24T08:00:00-00:00,2019-07-24T08:15:00-00:00,7/24/2019,2,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,1,24,5,,,,,,
2019-07-24T08:15:00-00:00,2019-07-24T08:30:00-00:00,7/24/2019,2,interval,RD,RD_CLR_PRC,RTM,0.96,AS_CAISO_EXP,2,24,6,,,,,,
2019-07-24T08:30:00-00:00,2019-07-24T08:45:00-00:00,7/24/2019,2,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,24,7,,,,,,
2019-07-24T08:45:00-00:00,2019-07-24T09:00:00-00:00,7/24/2019,2,interval,RD,RD_CLR_PRC,RTM,0.96,AS_CAISO_EXP,4,24,8,,,,,,
2019-07-24T09:00:00-00:00,2019-07-24T09:15:00-00:00,7/24/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,1,24,9,,,,,,
2019-07-24T09:15:00-00:00,2019-07-24T09:30:00-00:00,7/24/2019,3,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,24,10,,,,,,
2019-07-24T09:30:00-00:00,2019-07-24T09:45:00-00:00,7/24/2019,3,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,24,11,,,,,,
2019-07-24T09:45:00-00:00,2019-07-24T10:00:00-00:00,7/24/2019,3,interval,RD,RD_CLR_PRC,RTM,1.99,AS_CAISO_EXP,4,24,12,,,,,,
2019-07-24T10:00:00-00:00,2019-07-24T10:15:00-00:00,7/24/2019,4,interval,RD,RD_CLR_PRC,RTM,2.4,AS_CAISO_EXP,1,24,13,,,,,,
2019-07-24T10:15:00-00:00,2019-07-24T10:30:00-00:00,7/24/2019,4,interval,RD,RD_CLR_PRC,RTM,2.4,AS_CAISO_EXP,2,24,14,,,,,,
2019-07-24T10:30:00-00:00,2019-07-24T10:45:00-00:00,7/24/2019,4,interval,RD,RD_CLR_PRC,RTM,0,AS_CAISO_EXP,3,24,15,,,,,,
2019-07-24T10:45:00-00:00,2019-07-24T11:00:00-00:00,7/24/2019,4,interval,RD,RD_CLR_PRC,RTM,3.51111,AS_CAISO_EXP,4,24,16,,,,,,
2019-07-24T11:00:00-00:00,2019-07-24T11:15:00-00:00,7/24/2019,5,interval,RD,RD_CLR_PRC,RTM,3.27759,AS_CAISO_EXP,1,24,17,,,,,,
2019-07-24T11:15:00-00:00,2019-07-24T11:30:00-00:00,7/24/2019,5,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,24,18,,,,,,
2019-07-24T11:30:00-00:00,2019-07-24T11:45:00-00:00,7/24/2019,5,interval,RD,RD_CLR_PRC,RTM,2.4,AS_CAISO_EXP,3,24,19,,,,,,
2019-07-24T11:45:00-00:00,2019-07-24T12:00:00-00:00,7/24/2019,5,interval,RD,RD_CLR_PRC,RTM,2.4,AS_CAISO_EXP,4,24,20,,,,,,
2019-07-24T12:00:00-00:00,2019-07-24T12:15:00-00:00,7/24/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,1,24,21,,,,,,
2019-07-24T12:15:00-00:00,2019-07-24T12:30:00-00:00,7/24/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,2,24,22,,,,,,
2019-07-24T12:30:00-00:00,2019-07-24T12:45:00-00:00,7/24/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,3,24,23,,,,,,
2019-07-24T12:45:00-00:00,2019-07-24T13:00:00-00:00,7/24/2019,6,interval,RD,RD_CLR_PRC,RTM,5,AS_CAISO_EXP,4,24,24,,,,,,
2019-07-24T13:00:00-00:00,2019-07-24T13:15:00-00:00,7/24/2019,7,interval,RD,RD_CLR_PRC,RTM,10.99,AS_CAISO_EXP,1,24,25,,,,,,
2019-07-24T13:15:00-00:00,2019-07-24T13:30:00-00:00,7/24/2019,7,interval,RD,RD_CLR_PRC,RTM,68.1,AS_CAISO_EXP,2,24,26,,,,,,
