INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_TYPE,ANC_TYPE,XML_DATA_ITEM,MARKET_RUN_ID,MW,ANC_REGION,OPR_INTERVAL,GROUP,OPR_TM
2019-07-26T04:15:00-00:00,2019-07-26T04:30:00-00:00,7/25/2019,22,interval,RU,RU_CLR_PRC,RTM,8.11,AS_CAISO_EXP,2,25,86
2019-07-26T04:30:00-00:00,2019-07-26T04:45:00-00:00,7/25/2019,22,interval,RU,RU_CLR_PRC,RTM,1.35,AS_CAISO_EXP,3,25,87
2019-07-26T04:45:00-00:00,2019-07-26T05:00:00-00:00,7/25/2019,22,interval,RU,RU_CLR_PRC,RTM,1.35,AS_CAISO_EXP,4,25,88
2019-07-26T05:00:00-00:00,2019-07-26T05:15:00-00:00,7/25/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,25,89
2019-07-26T05:15:00-00:00,2019-07-26T05:30:00-00:00,7/25/2019,23,interval,RU,RU_CLR_PRC,RTM,13.07,AS_CAISO_EXP,2,25,90
2019-07-26T05:30:00-00:00,2019-07-26T05:45:00-00:00,7/25/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,25,91
2019-07-26T05:45:00-00:00,2019-07-26T06:00:00-00:00,7/25/2019,23,interval,RU,RU_CLR_PRC,RTM,4.7406,AS_CAISO_EXP,4,25,92
2019-07-26T06:00:00-00:00,2019-07-26T06:15:00-00:00,7/25/2019,24,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,1,25,93
2019-07-26T06:15:00-00:00,2019-07-26T06:30:00-00:00,7/25/2019,24,interval,RU,RU_CLR_PRC,RTM,19.24459,AS_CAISO_EXP,2,25,94
2019-07-26T06:30:00-00:00,2019-07-26T06:45:00-00:00,7/25/2019,24,interval,RU,RU_CLR_PRC,RTM,10.46719,AS_CAISO_EXP,3,25,95
2019-07-26T06:45:00-00:00,2019-07-26T07:00:00-00:00,7/25/2019,24,interval,RU,RU_CLR_PRC,RTM,10.93177,AS_CAISO_EXP,4,25,96
2019-07-26T07:00:00-00:00,2019-07-26T07:15:00-00:00,7/26/2019,1,interval,RU,RU_CLR_PRC,RTM,5.19439,AS_CAISO_EXP,1,26,1
2019-07-26T07:15:00-00:00,2019-07-26T07:30:00-00:00,7/26/2019,1,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,26,2
2019-07-26T07:30:00-00:00,2019-07-26T07:45:00-00:00,7/26/2019,1,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,26,3
2019-07-26T07:45:00-00:00,2019-07-26T08:00:00-00:00,7/26/2019,1,interval,RU,RU_CLR_PRC,RTM,8,AS_CAISO_EXP,4,26,4
2019-07-26T08:00:00-00:00,2019-07-26T08:15:00-00:00,7/26/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,5
2019-07-26T08:15:00-00:00,2019-07-26T08:30:00-00:00,7/26/2019,2,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,26,6
2019-07-26T08:30:00-00:00,2019-07-26T08:45:00-00:00,7/26/2019,2,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,26,7
2019-07-26T08:45:00-00:00,2019-07-26T09:00:00-00:00,7/26/2019,2,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,26,8
2019-07-26T09:00:00-00:00,2019-07-26T09:15:00-00:00,7/26/2019,3,interval,RU,RU_CLR_PRC,RTM,5.35,AS_CAISO_EXP,1,26,9
2019-07-26T09:15:00-00:00,2019-07-26T09:30:00-00:00,7/26/2019,3,interval,RU,RU_CLR_PRC,RTM,5.35,AS_CAISO_EXP,2,26,10
2019-07-26T09:30:00-00:00,2019-07-26T09:45:00-00:00,7/26/2019,3,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,11
2019-07-26T09:45:00-00:00,2019-07-26T10:00:00-00:00,7/26/2019,3,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,26,12
2019-07-26T10:00:00-00:00,2019-07-26T10:15:00-00:00,7/26/2019,4,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,13
2019-07-26T10:15:00-00:00,2019-07-26T10:30:00-00:00,7/26/2019,4,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,26,14
2019-07-26T10:30:00-00:00,2019-07-26T10:45:00-00:00,7/26/2019,4,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,15
2019-07-26T10:45:00-00:00,2019-07-26T11:00:00-00:00,7/26/2019,4,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,26,16
2019-07-26T11:00:00-00:00,2019-07-26T11:15:00-00:00,7/26/2019,5,interval,RU,RU_CLR_PRC,RTM,2.39,AS_CAISO_EXP,1,26,17
2019-07-26T11:15:00-00:00,2019-07-26T11:30:00-00:00,7/26/2019,5,interval,RU,RU_CLR_PRC,RTM,2.39,AS_CAISO_EXP,2,26,18
2019-07-26T11:30:00-00:00,2019-07-26T11:45:00-00:00,7/26/2019,5,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,19
2019-07-26T11:45:00-00:00,2019-07-26T12:00:00-00:00,7/26/2019,5,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,26,20
2019-07-26T12:00:00-00:00,2019-07-26T12:15:00-00:00,7/26/2019,6,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,1,26,21
2019-07-26T12:15:00-00:00,2019-07-26T12:30:00-00:00,7/26/2019,6,interval,RU,RU_CLR_PRC,RTM,5.35,AS_CAISO_EXP,2,26,22
2019-07-26T12:30:00-00:00,2019-07-26T12:45:00-00:00,7/26/2019,6,interval,RU,RU_CLR_PRC,RTM,5.35,AS_CAISO_EXP,3,26,23
2019-07-26T12:45:00-00:00,2019-07-26T13:00:00-00:00,7/26/2019,6,interval,RU,RU_CLR_PRC,RTM,5.35,AS_CAISO_EXP,4,26,24
2019-07-26T13:00:00-00:00,2019-07-26T13:15:00-00:00,7/26/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,25
2019-07-26T13:15:00-00:00,2019-07-26T13:30:00-00:00,7/26/2019,7,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,2,26,26
2019-07-26T13:30:00-00:00,2019-07-26T13:45:00-00:00,7/26/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,27
2019-07-26T13:45:00-00:00,2019-07-26T14:00:00-00:00,7/26/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,26,28
2019-07-26T14:00:00-00:00,2019-07-26T14:15:00-00:00,7/26/2019,8,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,1,26,29
2019-07-26T14:15:00-00:00,2019-07-26T14:30:00-00:00,7/26/2019,8,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,2,26,30
2019-07-26T14:30:00-00:00,2019-07-26T14:45:00-00:00,7/26/2019,8,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,3,26,31
2019-07-26T14:45:00-00:00,2019-07-26T15:00:00-00:00,7/26/2019,8,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,4,26,32
2019-07-26T15:00:00-00:00,2019-07-26T15:15:00-00:00,7/26/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,33
2019-07-26T15:15:00-00:00,2019-07-26T15:30:00-00:00,7/26/2019,9,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,2,26,34
2019-07-26T15:30:00-00:00,2019-07-26T15:45:00-00:00,7/26/2019,9,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,3,26,35
2019-07-26T15:45:00-00:00,2019-07-26T16:00:00-00:00,7/26/2019,9,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,4,26,36
2019-07-26T16:00:00-00:00,2019-07-26T16:15:00-00:00,7/26/2019,10,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,1,26,37
2019-07-26T16:15:00-00:00,2019-07-26T16:30:00-00:00,7/26/2019,10,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,26,38
2019-07-26T16:30:00-00:00,2019-07-26T16:45:00-00:00,7/26/2019,10,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,39
2019-07-26T16:45:00-00:00,2019-07-26T17:00:00-00:00,7/26/2019,10,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,4,26,40
2019-07-26T17:00:00-00:00,2019-07-26T17:15:00-00:00,7/26/2019,11,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,41
2019-07-26T17:15:00-00:00,2019-07-26T17:30:00-00:00,7/26/2019,11,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,2,26,42
2019-07-26T17:30:00-00:00,2019-07-26T17:45:00-00:00,7/26/2019,11,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,3,26,43
2019-07-26T17:45:00-00:00,2019-07-26T18:00:00-00:00,7/26/2019,11,interval,RU,RU_CLR_PRC,RTM,3.73,AS_CAISO_EXP,4,26,44
2019-07-26T18:00:00-00:00,2019-07-26T18:15:00-00:00,7/26/2019,12,interval,RU,RU_CLR_PRC,RTM,8.02668,AS_CAISO_EXP,1,26,45
2019-07-26T18:15:00-00:00,2019-07-26T18:30:00-00:00,7/26/2019,12,interval,RU,RU_CLR_PRC,RTM,8.68523,AS_CAISO_EXP,2,26,46
2019-07-26T18:30:00-00:00,2019-07-26T18:45:00-00:00,7/26/2019,12,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,26,47
2019-07-26T18:45:00-00:00,2019-07-26T19:00:00-00:00,7/26/2019,12,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,26,48
2019-07-26T19:00:00-00:00,2019-07-26T19:15:00-00:00,7/26/2019,13,interval,RU,RU_CLR_PRC,RTM,3.87402,AS_CAISO_EXP,1,26,49
2019-07-26T19:15:00-00:00,2019-07-26T19:30:00-00:00,7/26/2019,13,interval,RU,RU_CLR_PRC,RTM,6.57468,AS_CAISO_EXP,2,26,50
2019-07-26T19:30:00-00:00,2019-07-26T19:45:00-00:00,7/26/2019,13,interval,RU,RU_CLR_PRC,RTM,4.0009,AS_CAISO_EXP,3,26,51
2019-07-26T19:45:00-00:00,2019-07-26T20:00:00-00:00,7/26/2019,13,interval,RU,RU_CLR_PRC,RTM,8.71326,AS_CAISO_EXP,4,26,52
2019-07-26T20:00:00-00:00,2019-07-26T20:15:00-00:00,7/26/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,53
2019-07-26T20:15:00-00:00,2019-07-26T20:30:00-00:00,7/26/2019,14,interval,RU,RU_CLR_PRC,RTM,5.84829,AS_CAISO_EXP,2,26,54
2019-07-26T20:30:00-00:00,2019-07-26T20:45:00-00:00,7/26/2019,14,interval,RU,RU_CLR_PRC,RTM,15.30391,AS_CAISO_EXP,3,26,55
2019-07-26T20:45:00-00:00,2019-07-26T21:00:00-00:00,7/26/2019,14,interval,RU,RU_CLR_PRC,RTM,15.3946,AS_CAISO_EXP,4,26,56
2019-07-26T21:00:00-00:00,2019-07-26T21:15:00-00:00,7/26/2019,15,interval,RU,RU_CLR_PRC,RTM,9.88748,AS_CAISO_EXP,1,26,57
2019-07-26T21:15:00-00:00,2019-07-26T21:30:00-00:00,7/26/2019,15,interval,RU,RU_CLR_PRC,RTM,13.8929,AS_CAISO_EXP,2,26,58
2019-07-26T21:30:00-00:00,2019-07-26T21:45:00-00:00,7/26/2019,15,interval,RU,RU_CLR_PRC,RTM,27.56347,AS_CAISO_EXP,3,26,59
2019-07-26T21:45:00-00:00,2019-07-26T22:00:00-00:00,7/26/2019,15,interval,RU,RU_CLR_PRC,RTM,25,AS_CAISO_EXP,4,26,60
2019-07-26T22:00:00-00:00,2019-07-26T22:15:00-00:00,7/26/2019,16,interval,RU,RU_CLR_PRC,RTM,9.71421,AS_CAISO_EXP,1,26,61
2019-07-26T22:15:00-00:00,2019-07-26T22:30:00-00:00,7/26/2019,16,interval,RU,RU_CLR_PRC,RTM,25,AS_CAISO_EXP,2,26,62
2019-07-26T22:30:00-00:00,2019-07-26T22:45:00-00:00,7/26/2019,16,interval,RU,RU_CLR_PRC,RTM,47.5765,AS_CAISO_EXP,3,26,63
2019-07-26T22:45:00-00:00,2019-07-26T23:00:00-00:00,7/26/2019,16,interval,RU,RU_CLR_PRC,RTM,2.57019,AS_CAISO_EXP,4,26,64
2019-07-26T23:00:00-00:00,2019-07-26T23:15:00-00:00,7/26/2019,17,interval,RU,RU_CLR_PRC,RTM,0.09,AS_CAISO_EXP,1,26,65
2019-07-26T23:15:00-00:00,2019-07-26T23:30:00-00:00,7/26/2019,17,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,26,66
2019-07-26T23:30:00-00:00,2019-07-26T23:45:00-00:00,7/26/2019,17,interval,RU,RU_CLR_PRC,RTM,2.08,AS_CAISO_EXP,3,26,67
2019-07-26T23:45:00-00:00,2019-07-27T00:00:00-00:00,7/26/2019,17,interval,RU,RU_CLR_PRC,RTM,0.2,AS_CAISO_EXP,4,26,68
2019-07-27T00:00:00-00:00,2019-07-27T00:15:00-00:00,7/26/2019,18,interval,RU,RU_CLR_PRC,RTM,2.57182,AS_CAISO_EXP,1,26,69
2019-07-27T00:15:00-00:00,2019-07-27T00:30:00-00:00,7/26/2019,18,interval,RU,RU_CLR_PRC,RTM,2.62421,AS_CAISO_EXP,2,26,70
2019-07-27T00:30:00-00:00,2019-07-27T00:45:00-00:00,7/26/2019,18,interval,RU,RU_CLR_PRC,RTM,6.20924,AS_CAISO_EXP,3,26,71
2019-07-27T00:45:00-00:00,2019-07-27T01:00:00-00:00,7/26/2019,18,interval,RU,RU_CLR_PRC,RTM,0.7,AS_CAISO_EXP,4,26,72
2019-07-27T01:00:00-00:00,2019-07-27T01:15:00-00:00,7/26/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,73
2019-07-27T01:15:00-00:00,2019-07-27T01:30:00-00:00,7/26/2019,19,interval,RU,RU_CLR_PRC,RTM,0.66,AS_CAISO_EXP,2,26,74
2019-07-27T01:30:00-00:00,2019-07-27T01:45:00-00:00,7/26/2019,19,interval,RU,RU_CLR_PRC,RTM,0.66,AS_CAISO_EXP,3,26,75
2019-07-27T01:45:00-00:00,2019-07-27T02:00:00-00:00,7/26/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,26,76
2019-07-27T02:00:00-00:00,2019-07-27T02:15:00-00:00,7/26/2019,20,interval,RU,RU_CLR_PRC,RTM,2.6133,AS_CAISO_EXP,1,26,77
2019-07-27T02:15:00-00:00,2019-07-27T02:30:00-00:00,7/26/2019,20,interval,RU,RU_CLR_PRC,RTM,2.557,AS_CAISO_EXP,2,26,78
2019-07-27T02:30:00-00:00,2019-07-27T02:45:00-00:00,7/26/2019,20,interval,RU,RU_CLR_PRC,RTM,3.82302,AS_CAISO_EXP,3,26,79
2019-07-27T02:45:00-00:00,2019-07-27T03:00:00-00:00,7/26/2019,20,interval,RU,RU_CLR_PRC,RTM,0.59,AS_CAISO_EXP,4,26,80
2019-07-27T03:00:00-00:00,2019-07-27T03:15:00-00:00,7/26/2019,21,interval,RU,RU_CLR_PRC,RTM,0.09,AS_CAISO_EXP,1,26,81
2019-07-27T03:15:00-00:00,2019-07-27T03:30:00-00:00,7/26/2019,21,interval,RU,RU_CLR_PRC,RTM,1.76565,AS_CAISO_EXP,2,26,82
2019-07-27T03:30:00-00:00,2019-07-27T03:45:00-00:00,7/26/2019,21,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,26,83
2019-07-27T03:45:00-00:00,2019-07-27T04:00:00-00:00,7/26/2019,21,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,26,84
2019-07-27T04:00:00-00:00,2019-07-27T04:15:00-00:00,7/26/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,26,85
2019-07-27T04:15:00-00:00,2019-07-27T04:30:00-00:00,7/26/2019,22,interval,RU,RU_CLR_PRC,RTM,0.7,AS_CAISO_EXP,2,26,86
2019-07-27T04:30:00-00:00,2019-07-27T04:45:00-00:00,7/26/2019,22,interval,RU,RU_CLR_PRC,RTM,0.7,AS_CAISO_EXP,3,26,87
2019-07-27T04:45:00-00:00,2019-07-27T05:00:00-00:00,7/26/2019,22,interval,RU,RU_CLR_PRC,RTM,0.13,AS_CAISO_EXP,4,26,88
2019-07-27T05:00:00-00:00,2019-07-27T05:15:00-00:00,7/26/2019,23,interval,RU,RU_CLR_PRC,RTM,0.1,AS_CAISO_EXP,1,26,89
2019-07-27T05:15:00-00:00,2019-07-27T05:30:00-00:00,7/26/2019,23,interval,RU,RU_CLR_PRC,RTM,3.25,AS_CAISO_EXP,2,26,90
2019-07-27T05:30:00-00:00,2019-07-27T05:45:00-00:00,7/26/2019,23,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,26,91
2019-07-27T05:45:00-00:00,2019-07-27T06:00:00-00:00,7/26/2019,23,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,26,92
2019-07-27T06:00:00-00:00,2019-07-27T06:15:00-00:00,7/26/2019,24,interval,RU,RU_CLR_PRC,RTM,9.44,AS_CAISO_EXP,1,26,93
2019-07-27T06:15:00-00:00,2019-07-27T06:30:00-00:00,7/26/2019,24,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,26,94
2019-07-27T06:30:00-00:00,2019-07-27T06:45:00-00:00,7/26/2019,24,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,26,95
2019-07-27T06:45:00-00:00,2019-07-27T07:00:00-00:00,7/26/2019,24,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,26,96
2019-07-27T07:00:00-00:00,2019-07-27T07:15:00-00:00,7/27/2019,1,interval,RU,RU_CLR_PRC,RTM,0.1,AS_CAISO_EXP,1,27,1
2019-07-27T07:15:00-00:00,2019-07-27T07:30:00-00:00,7/27/2019,1,interval,RU,RU_CLR_PRC,RTM,3.57409,AS_CAISO_EXP,2,27,2
2019-07-27T07:30:00-00:00,2019-07-27T07:45:00-00:00,7/27/2019,1,interval,RU,RU_CLR_PRC,RTM,2.45105,AS_CAISO_EXP,3,27,3
2019-07-27T07:45:00-00:00,2019-07-27T08:00:00-00:00,7/27/2019,1,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,4,27,4
2019-07-27T08:00:00-00:00,2019-07-27T08:15:00-00:00,7/27/2019,2,interval,RU,RU_CLR_PRC,RTM,3.16801,AS_CAISO_EXP,1,27,5
2019-07-27T08:15:00-00:00,2019-07-27T08:30:00-00:00,7/27/2019,2,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,27,6
2019-07-27T08:30:00-00:00,2019-07-27T08:45:00-00:00,7/27/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,27,7
2019-07-27T08:45:00-00:00,2019-07-27T09:00:00-00:00,7/27/2019,2,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,27,8
2019-07-27T09:00:00-00:00,2019-07-27T09:15:00-00:00,7/27/2019,3,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,1,27,9
2019-07-27T09:15:00-00:00,2019-07-27T09:30:00-00:00,7/27/2019,3,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,27,10
2019-07-27T09:30:00-00:00,2019-07-27T09:45:00-00:00,7/27/2019,3,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,27,11
2019-07-27T09:45:00-00:00,2019-07-27T10:00:00-00:00,7/27/2019,3,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,27,12
2019-07-27T10:00:00-00:00,2019-07-27T10:15:00-00:00,7/27/2019,4,interval,RU,RU_CLR_PRC,RTM,1.25,AS_CAISO_EXP,1,27,13
2019-07-27T10:15:00-00:00,2019-07-27T10:30:00-00:00,7/27/2019,4,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,27,14
2019-07-27T10:30:00-00:00,2019-07-27T10:45:00-00:00,7/27/2019,4,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,27,15
2019-07-27T10:45:00-00:00,2019-07-27T11:00:00-00:00,7/27/2019,4,interval,RU,RU_CLR_PRC,RTM,4.93556,AS_CAISO_EXP,4,27,16
2019-07-27T11:00:00-00:00,2019-07-27T11:15:00-00:00,7/27/2019,5,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,1,27,17
2019-07-27T11:15:00-00:00,2019-07-27T11:30:00-00:00,7/27/2019,5,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,27,18
2019-07-27T11:30:00-00:00,2019-07-27T11:45:00-00:00,7/27/2019,5,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,27,19
2019-07-27T11:45:00-00:00,2019-07-27T12:00:00-00:00,7/27/2019,5,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,27,20
2019-07-27T12:00:00-00:00,2019-07-27T12:15:00-00:00,7/27/2019,6,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,1,27,21
2019-07-27T12:15:00-00:00,2019-07-27T12:30:00-00:00,7/27/2019,6,interval,RU,RU_CLR_PRC,RTM,4.81229,AS_CAISO_EXP,2,27,22
2019-07-27T12:30:00-00:00,2019-07-27T12:45:00-00:00,7/27/2019,6,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,3,27,23
2019-07-27T12:45:00-00:00,2019-07-27T13:00:00-00:00,7/27/2019,6,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,4,27,24
2019-07-27T13:00:00-00:00,2019-07-27T13:15:00-00:00,7/27/2019,7,interval,RU,RU_CLR_PRC,RTM,1.25,AS_CAISO_EXP,1,27,25
2019-07-27T13:15:00-00:00,2019-07-27T13:30:00-00:00,7/27/2019,7,interval,RU,RU_CLR_PRC,RTM,6.36032,AS_CAISO_EXP,2,27,26
2019-07-27T13:30:00-00:00,2019-07-27T13:45:00-00:00,7/27/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,27,27
2019-07-27T13:45:00-00:00,2019-07-27T14:00:00-00:00,7/27/2019,7,interval,RU,RU_CLR_PRC,RTM,4.55922,AS_CAISO_EXP,4,27,28
2019-07-27T14:00:00-00:00,2019-07-27T14:15:00-00:00,7/27/2019,8,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,1,27,29
2019-07-27T14:15:00-00:00,2019-07-27T14:30:00-00:00,7/27/2019,8,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,27,30
2019-07-27T14:30:00-00:00,2019-07-27T14:45:00-00:00,7/27/2019,8,interval,RU,RU_CLR_PRC,RTM,0.25,AS_CAISO_EXP,3,27,31
2019-07-27T14:45:00-00:00,2019-07-27T15:00:00-00:00,7/27/2019,8,interval,RU,RU_CLR_PRC,RTM,0.25,AS_CAISO_EXP,4,27,32
2019-07-27T15:00:00-00:00,2019-07-27T15:15:00-00:00,7/27/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,27,33
2019-07-27T15:15:00-00:00,2019-07-27T15:30:00-00:00,7/27/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,27,34
2019-07-27T15:30:00-00:00,2019-07-27T15:45:00-00:00,7/27/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,27,35
2019-07-27T15:45:00-00:00,2019-07-27T16:00:00-00:00,7/27/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,27,36
2019-07-27T16:00:00-00:00,2019-07-27T16:15:00-00:00,7/27/2019,10,interval,RU,RU_CLR_PRC,RTM,2.21,AS_CAISO_EXP,1,27,37
2019-07-27T16:15:00-00:00,2019-07-27T16:30:00-00:00,7/27/2019,10,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,27,38
2019-07-27T16:30:00-00:00,2019-07-27T16:45:00-00:00,7/27/2019,10,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,27,39
2019-07-27T16:45:00-00:00,2019-07-27T17:00:00-00:00,7/27/2019,10,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,27,40
2019-07-27T17:00:00-00:00,2019-07-27T17:15:00-00:00,7/27/2019,11,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,27,41
2019-07-27T17:15:00-00:00,2019-07-27T17:30:00-00:00,7/27/2019,11,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,27,42
2019-07-27T17:30:00-00:00,2019-07-27T17:45:00-00:00,7/27/2019,11,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,27,43
2019-07-27T17:45:00-00:00,2019-07-27T18:00:00-00:00,7/27/2019,11,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,27,44
2019-07-27T18:00:00-00:00,2019-07-27T18:15:00-00:00,7/27/2019,12,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,27,45
2019-07-27T18:15:00-00:00,2019-07-27T18:30:00-00:00,7/27/2019,12,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,27,46
2019-07-27T18:30:00-00:00,2019-07-27T18:45:00-00:00,7/27/2019,12,interval,RU,RU_CLR_PRC,RTM,3.22348,AS_CAISO_EXP,3,27,47
2019-07-27T18:45:00-00:00,2019-07-27T19:00:00-00:00,7/27/2019,12,interval,RU,RU_CLR_PRC,RTM,2.13738,AS_CAISO_EXP,4,27,48
2019-07-27T19:00:00-00:00,2019-07-27T19:15:00-00:00,7/27/2019,13,interval,RU,RU_CLR_PRC,RTM,0.39,AS_CAISO_EXP,1,27,49
2019-07-27T19:15:00-00:00,2019-07-27T19:30:00-00:00,7/27/2019,13,interval,RU,RU_CLR_PRC,RTM,0.39,AS_CAISO_EXP,2,27,50
2019-07-27T19:30:00-00:00,2019-07-27T19:45:00-00:00,7/27/2019,13,interval,RU,RU_CLR_PRC,RTM,0.39,AS_CAISO_EXP,3,27,51
2019-07-27T19:45:00-00:00,2019-07-27T20:00:00-00:00,7/27/2019,13,interval,RU,RU_CLR_PRC,RTM,4.66868,AS_CAISO_EXP,4,27,52
2019-07-27T20:00:00-00:00,2019-07-27T20:15:00-00:00,7/27/2019,14,interval,RU,RU_CLR_PRC,RTM,4.91997,AS_CAISO_EXP,1,27,53
2019-07-27T20:15:00-00:00,2019-07-27T20:30:00-00:00,7/27/2019,14,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,27,54
2019-07-27T20:30:00-00:00,2019-07-27T20:45:00-00:00,7/27/2019,14,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,3,27,55
